course_id,course_code,course_title,is_required,priority,enrollment,required_board,needs_projector,needs_lab,credits,timeslot_id,room_id,course_tags
C618,MATH 209-A11,Linear Analysis,0,2,50,any,0,0,4,T_MWF_1030_1120,R_LOW_206,differential_equations;pde;analysis
C619,MATH 224-A11,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_TTH_1130_1250,R_KNE_210,calculus;geometry;analysis
C620,MATH 224-B11,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_MWF_1130_1220,R_MUE_153,calculus;geometry;analysis
C621,MATH 300-A11,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_MWF_0830_0920,R_MUE_153,proofs;number_theory;combinatorics
C622,MATH 300-B11,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_MWF_1030_1120,R_SMI_102,proofs;number_theory;combinatorics
C623,MATH 327-A11,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1430_1520,R_AND_205,analysis;real_analysis
C624,MATH 334-A11,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_TTH_1430_1550,R_MGH_389,analysis;pde;complex_analysis
C625,MATH 342-A11,Art of Problem Solving,0,2,25,any,0,0,4,T_MW_1430_1550,R_PDL_C401,combinatorics;number_theory;geometry;probability
C626,MATH 381-A11,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_TTH_1130_1250,R_AND_205,combinatorics;graph_theory;optimization
C627,MATH 394-A11,Probability I,1,10,170,any,1,0,4,T_MWF_0830_0920,R_KNE_220,probability;statistics
C628,MATH 398-B11,Special Topics: WDRP,0,2,15,any,0,0,2,T_F_1530_1720,R_LOW_113,general_math;seminar
C629,MATH 402-A11,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_TTH_1300_1420,R_GUG_220,algebra;number_theory
C630,MATH 407-A11,Linear Optimization,1,10,150,any,1,0,4,T_TTH_1300_1420,R_SAV_260,optimization;linear_algebra
C631,MATH 424-A11,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MWF_1330_1420,R_LOW_206,analysis;real_analysis
C632,MATH 427-A11,Complex Analysis,0,2,50,any,0,0,4,T_TTH_0830_0950,R_LOW_206,complex_analysis;analysis
C633,MATH 441-A11,Topology,0,2,90,any,1,0,4,T_TTH_1300_1420,R_SAV_260,topology;geometry
C634,MATH 444-A11,Geometries I,0,2,50,any,0,0,4,T_MWF_1030_1120,R_SMI_102,geometry;education
C635,MATH 461-A11,Combinatorial Theory I,0,2,80,any,1,0,4,T_TTH_1000_1120,R_MUE_153,combinatorics;graph_theory
C636,MATH 491-A11,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_TTH_1000_1120,R_LOW_206,probability;stochastic_processes
C637,MATH 504-A11,Modern Algebra,0,2,35,any,0,0,5,T_MWF_1230_1320,R_MEB_248,algebra;algebraic_geometry
C638,MATH 507-A11,Algebraic Structures,0,2,25,any,0,0,3,T_TTH_0830_0950,R_LOW_206,algebra;representation_theory
C639,MATH 514-A11,Network Optimization,0,2,20,any,0,0,3,T_MW_1430_1550,R_PDL_C401,optimization;combinatorics;graph_theory
C640,MATH 521-A11,Advanced Probability,0,2,15,any,0,0,3,T_MW_1430_1550,R_PDL_C401,probability;analysis
C641,MATH 526-A11,Real Analysis,0,2,20,any,0,0,5,T_TTH_1430_1550,R_MEB_248,analysis;real_analysis
C642,MATH 534-A11,Complex Analysis,0,2,25,any,0,0,5,T_W_1500_1650,R_MEB_248,complex_analysis;analysis
C643,MATH 544-A11,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_TTH_1430_1550,R_LOW_206,topology;geometry
C644,MATH 547-A11,Geometric Structures,0,2,25,any,0,0,3,T_TTH_1130_1250,R_PDL_C401,geometry;differential_geometry
C645,MATH 550-D11,Seminar in Geometry,0,2,20,any,0,0,3,T_W_1500_1650,R_PDL_C401,geometry;seminar
C646,MATH 580-B11,Departmental Colloquium,0,2,60,any,0,0,2,T_W_1500_1650,R_MUE_153,general_math;seminar
C647,MATH 581-C11,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_W_1500_1650,R_PDL_C038,pde;inverse_problems
C648,MATH 584-A11,Numerical Linear Algebra,0,2,25,any,0,0,5,T_MW_1430_1550,R_PDL_C401,numerical_analysis;linear_algebra
C649,MATH 590-A11,Seminar in Probability,0,2,40,any,0,0,3,T_TTH_1600_1720,R_MEB_248,probability;seminar
C650,MATH 102-A12,Algebra,0,2,40,any,0,0,5,T_MWF_1130_1220,R_MEB_248,service;algebra;precalculus
C651,MATH 103-A12,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_1030_1120,R_MGH_389,service;precalculus
C652,MATH 111-A12,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_220,service;algebra;applications
C653,MATH 111-B12,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1030_1120,R_SMI_120,service;algebra;applications
C654,MATH 112-A12,Business and Economic Calculus,0,2,90,any,1,0,5,T_MWF_1430_1520,R_AND_205,service;calculus;optimization
C655,MATH 120-A12,Precalculus,1,10,240,any,1,0,5,T_MWF_0830_0920,R_KNE_220,service;precalculus;calculus
C656,MATH 120-B12,Precalculus,1,10,240,any,1,0,5,T_TTH_1000_1120,R_KNE_210,service;precalculus;calculus
C657,MATH 124-A12,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_F_1530_1720,R_GUG_220,service;calculus
C658,MATH 124-B12,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_220,service;calculus
C659,MATH 124-C12,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_1000_1120,R_GUG_220,service;calculus
C660,MATH 124-D12,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1430_1520,R_KNE_210,service;calculus
C661,MATH 124-E12,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_0830_0950,R_GUG_220,service;calculus
C662,MATH 124-F12,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1230_1320,R_SMI_120,service;calculus
C663,MATH 125-A12,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_210,service;calculus
C664,MATH 125-B12,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_0930_1020,R_GUG_220,service;calculus
C665,MATH 125-C12,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_0830_0920,R_KNE_220,service;calculus
C666,MATH 126-A12,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0930_1020,R_GUG_220,service;calculus;geometry
C667,MATH 126-B12,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_1130_1250,R_SMI_120,service;calculus;geometry
C668,MATH 126-C12,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MW_1000_1120,R_SMI_120,service;calculus;geometry
C669,MATH 126-D12,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_0830_0950,R_KNE_210,service;calculus;geometry
C670,MATH 134-A12,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1430_1520,R_MEB_248,calculus;honors;linear_algebra
C671,MATH 200-A12,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_1530_1620,R_KNE_210,combinatorics;probability;number_theory
C672,MATH 207-A12,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MWF_1530_1620,R_KNE_210,differential_equations;applied_math
C673,MATH 207-C12,Introduction to Differential Equations,1,10,220,any,1,0,4,T_TTH_1430_1550,R_GUG_220,differential_equations;applied_math
C674,MATH 207-D12,Introduction to Differential Equations,1,10,50,any,0,0,4,T_MWF_0830_0920,R_SMI_102,differential_equations;applied_math
C675,MATH 208-A12,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1330_1420,R_KNE_210,linear_algebra;applied_math
C676,MATH 208-B12,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1230_1320,R_KNE_210,linear_algebra;applied_math
C677,MATH 209-A12,Linear Analysis,0,2,50,any,0,0,4,T_MWF_1030_1120,R_MUE_153,differential_equations;pde;analysis
C678,MATH 224-A12,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_MWF_0830_0920,R_KNE_210,calculus;geometry;analysis
C679,MATH 224-B12,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_TTH_1300_1420,R_MGH_389,calculus;geometry;analysis
C680,MATH 300-A12,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_MW_1000_1120,R_OTB_014,proofs;number_theory;combinatorics
C681,MATH 300-B12,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_MWF_1530_1620,R_MUE_153,proofs;number_theory;combinatorics
C682,MATH 327-A12,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1130_1220,R_MUE_153,analysis;real_analysis
C683,MATH 334-A12,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_TTH_1600_1720,R_MGH_389,analysis;pde;complex_analysis
C684,MATH 342-A12,Art of Problem Solving,0,2,25,any,0,0,4,T_MW_1000_1120,R_PDL_C401,combinatorics;number_theory;geometry;probability
C685,MATH 381-A12,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_TTH_1300_1420,R_AND_205,combinatorics;graph_theory;optimization
C686,MATH 394-A12,Probability I,1,10,170,any,1,0,4,T_TTH_1430_1550,R_GUG_220,probability;statistics
C687,MATH 398-B12,Special Topics: WDRP,0,2,15,any,0,0,2,T_W_1500_1650,R_PDL_C401,general_math;seminar
C688,MATH 402-A12,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_MWF_1330_1420,R_AND_205,algebra;number_theory
C689,MATH 407-A12,Linear Optimization,1,10,150,any,1,0,4,T_TTH_0830_0950,R_AND_205,optimization;linear_algebra
C690,MATH 424-A12,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MWF_1230_1320,R_LOW_206,analysis;real_analysis
C691,MATH 427-A12,Complex Analysis,0,2,50,any,0,0,4,T_TTH_1600_1720,R_LOW_206,complex_analysis;analysis
C692,MATH 441-A12,Topology,0,2,90,any,1,0,4,T_TTH_1300_1420,R_OTB_014,topology;geometry
C693,MATH 444-A12,Geometries I,0,2,50,any,0,0,4,T_MWF_1130_1220,R_MUE_153,geometry;education
C694,MATH 461-A12,Combinatorial Theory I,0,2,80,any,1,0,4,T_W_1500_1650,R_SMI_102,combinatorics;graph_theory
C695,MATH 491-A12,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_MWF_1030_1120,R_MGH_389,probability;stochastic_processes
C696,MATH 504-A12,Modern Algebra,0,2,35,any,0,0,5,T_MW_1000_1120,R_MGH_389,algebra;algebraic_geometry
C697,MATH 507-A12,Algebraic Structures,0,2,25,any,0,0,3,T_TTH_1300_1420,R_LOW_206,algebra;representation_theory
C698,MATH 514-A12,Network Optimization,0,2,20,any,0,0,3,T_MWF_1530_1620,R_PDL_C401,optimization;combinatorics;graph_theory
C699,MATH 521-A12,Advanced Probability,0,2,15,any,0,0,3,T_TTH_1000_1120,R_LOW_113,probability;analysis
C700,MATH 526-A12,Real Analysis,0,2,20,any,0,0,5,T_F_1530_1720,R_MEB_248,analysis;real_analysis
C701,MATH 534-A12,Complex Analysis,0,2,25,any,0,0,5,T_MW_1430_1550,R_PDL_C038,complex_analysis;analysis
C702,MATH 544-A12,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_MWF_1330_1420,R_MGH_389,topology;geometry
C703,MATH 547-A12,Geometric Structures,0,2,25,any,0,0,3,T_TTH_1430_1550,R_PDL_C401,geometry;differential_geometry
C704,MATH 550-D12,Seminar in Geometry,0,2,20,any,0,0,3,T_W_1500_1650,R_PDL_C401,geometry;seminar
C705,MATH 580-B12,Departmental Colloquium,0,2,60,any,0,0,2,T_W_1500_1650,R_MUE_153,general_math;seminar
C706,MATH 581-C12,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_F_1530_1720,R_PDL_C038,pde;inverse_problems
C707,MATH 584-A12,Numerical Linear Algebra,0,2,25,any,0,0,5,T_TTH_1000_1120,R_PDL_C038,numerical_analysis;linear_algebra
C708,MATH 590-A12,Seminar in Probability,0,2,40,any,0,0,3,T_MW_1430_1550,R_SMI_102,probability;seminar
C709,MATH 102-A13,Algebra,0,2,40,any,0,0,5,T_TTH_0830_0950,R_MGH_389,service;algebra;precalculus
C710,MATH 103-A13,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MW_1000_1120,R_LOW_206,service;precalculus
C711,MATH 111-A13,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1030_1120,R_KNE_220,service;algebra;applications
C712,MATH 111-B13,Algebra with Applications,1,10,240,any,1,0,5,T_TTH_1000_1120,R_KNE_220,service;algebra;applications
C713,MATH 112-A13,Business and Economic Calculus,0,2,90,any,1,0,5,T_MWF_1430_1520,R_AND_205,service;calculus;optimization
C714,MATH 120-A13,Precalculus,1,10,240,any,1,0,5,T_MWF_1130_1220,R_SMI_120,service;precalculus;calculus
C715,MATH 120-B13,Precalculus,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_220,service;precalculus;calculus
C716,MATH 124-A13,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1230_1320,R_GUG_220,service;calculus
C717,MATH 124-B13,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1030_1120,R_GUG_220,service;calculus
C718,MATH 124-C13,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_0830_0950,R_KNE_220,service;calculus
C719,MATH 124-D13,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0830_0920,R_KNE_210,service;calculus
C720,MATH 124-E13,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0930_1020,R_GUG_220,service;calculus
C721,MATH 124-F13,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1330_1420,R_KNE_220,service;calculus
C722,MATH 125-A13,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MW_1000_1120,R_KNE_210,service;calculus
C723,MATH 125-B13,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MW_1000_1120,R_KNE_220,service;calculus
C724,MATH 125-C13,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_TTH_1000_1120,R_KNE_220,service;calculus
C725,MATH 126-A13,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0830_0920,R_KNE_220,service;calculus;geometry
C726,MATH 126-B13,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1530_1620,R_KNE_210,service;calculus;geometry
C727,MATH 126-C13,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_1130_1250,R_KNE_220,service;calculus;geometry
C728,MATH 126-D13,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_1000_1120,R_GUG_220,service;calculus;geometry
C729,MATH 134-A13,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_0930_1020,R_SMI_102,calculus;honors;linear_algebra
C730,MATH 200-A13,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_1230_1320,R_KNE_210,combinatorics;probability;number_theory
C731,MATH 207-A13,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MWF_0830_0920,R_GUG_220,differential_equations;applied_math
C732,MATH 207-C13,Introduction to Differential Equations,1,10,220,any,1,0,4,T_TTH_1000_1120,R_KNE_210,differential_equations;applied_math
C733,MATH 207-D13,Introduction to Differential Equations,1,10,50,any,0,0,4,T_MWF_1430_1520,R_LOW_206,differential_equations;applied_math
C734,MATH 208-A13,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1530_1620,R_KNE_210,linear_algebra;applied_math
C735,MATH 208-B13,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1230_1320,R_KNE_210,linear_algebra;applied_math
C736,MATH 209-A13,Linear Analysis,0,2,50,any,0,0,4,T_MWF_1030_1120,R_MUE_153,differential_equations;pde;analysis
C737,MATH 224-A13,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_MWF_0830_0920,R_KNE_210,calculus;geometry;analysis
C738,MATH 224-B13,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_MWF_1430_1520,R_LOW_206,calculus;geometry;analysis
C739,MATH 300-A13,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_TTH_1430_1550,R_AND_205,proofs;number_theory;combinatorics
C740,MATH 300-B13,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_MWF_0930_1020,R_OTB_014,proofs;number_theory;combinatorics
C741,MATH 327-A13,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1030_1120,R_MUE_153,analysis;real_analysis
C742,MATH 334-A13,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_MWF_1530_1620,R_SMI_102,analysis;pde;complex_analysis
C743,MATH 342-A13,Art of Problem Solving,0,2,25,any,0,0,4,T_TTH_1300_1420,R_MEB_248,combinatorics;number_theory;geometry;probability
C744,MATH 381-A13,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_MWF_1430_1520,R_AND_205,combinatorics;graph_theory;optimization
C745,MATH 394-A13,Probability I,1,10,170,any,1,0,4,T_TTH_1430_1550,R_KNE_220,probability;statistics
C746,MATH 398-B13,Special Topics: WDRP,0,2,15,any,0,0,2,T_F_1530_1720,R_PDL_C401,general_math;seminar
C747,MATH 402-A13,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_MWF_0830_0920,R_GUG_220,algebra;number_theory
C748,MATH 407-A13,Linear Optimization,1,10,150,any,1,0,4,T_MWF_1430_1520,R_AND_205,optimization;linear_algebra
C749,MATH 424-A13,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MWF_1230_1320,R_SMI_102,analysis;real_analysis
C750,MATH 427-A13,Complex Analysis,0,2,50,any,0,0,4,T_TTH_1130_1250,R_LOW_206,complex_analysis;analysis
C751,MATH 441-A13,Topology,0,2,90,any,1,0,4,T_MWF_1230_1320,R_AND_205,topology;geometry
C752,MATH 444-A13,Geometries I,0,2,50,any,0,0,4,T_F_1530_1720,R_MUE_153,geometry;education
C753,MATH 461-A13,Combinatorial Theory I,0,2,80,any,1,0,4,T_TTH_1000_1120,R_AND_205,combinatorics;graph_theory
C754,MATH 491-A13,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_TTH_1000_1120,R_LOW_206,probability;stochastic_processes
C755,MATH 504-A13,Modern Algebra,0,2,35,any,0,0,5,T_TTH_1000_1120,R_LOW_206,algebra;algebraic_geometry
C756,MATH 507-A13,Algebraic Structures,0,2,25,any,0,0,3,T_TTH_0830_0950,R_PDL_C038,algebra;representation_theory
C757,MATH 514-A13,Network Optimization,0,2,20,any,0,0,3,T_F_1530_1720,R_PDL_C401,optimization;combinatorics;graph_theory
C758,MATH 521-A13,Advanced Probability,0,2,15,any,0,0,3,T_MW_1000_1120,R_PDL_C401,probability;analysis
C759,MATH 526-A13,Real Analysis,0,2,20,any,0,0,5,T_TTH_1430_1550,R_LOW_113,analysis;real_analysis
C760,MATH 534-A13,Complex Analysis,0,2,25,any,0,0,5,T_TTH_0830_0950,R_LOW_206,complex_analysis;analysis
C761,MATH 544-A13,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_TTH_1600_1720,R_MGH_389,topology;geometry
C762,MATH 547-A13,Geometric Structures,0,2,25,any,0,0,3,T_MWF_1530_1620,R_PDL_C038,geometry;differential_geometry
C763,MATH 550-D13,Seminar in Geometry,0,2,20,any,0,0,3,T_MWF_1230_1320,R_LOW_113,geometry;seminar
C764,MATH 580-B13,Departmental Colloquium,0,2,60,any,0,0,2,T_MW_1430_1550,R_MUE_153,general_math;seminar
C765,MATH 581-C13,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_TTH_1130_1250,R_PDL_C401,pde;inverse_problems
C766,MATH 584-A13,Numerical Linear Algebra,0,2,25,any,0,0,5,T_TTH_1600_1720,R_PDL_C401,numerical_analysis;linear_algebra
C767,MATH 590-A13,Seminar in Probability,0,2,40,any,0,0,3,T_F_1530_1720,R_MGH_389,probability;seminar
C768,MATH 102-A14,Algebra,0,2,40,any,0,0,5,T_MWF_0830_0920,R_MGH_389,service;algebra;precalculus
C769,MATH 103-A14,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_1230_1320,R_SMI_102,service;precalculus
C770,MATH 111-A14,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1330_1420,R_KNE_220,service;algebra;applications
C771,MATH 111-B14,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1530_1620,R_GUG_220,service;algebra;applications
C772,MATH 112-A14,Business and Economic Calculus,0,2,90,any,1,0,5,T_MWF_0830_0920,R_AND_205,service;calculus;optimization
C773,MATH 120-A14,Precalculus,1,10,240,any,1,0,5,T_MW_1000_1120,R_GUG_220,service;precalculus;calculus
C774,MATH 120-B14,Precalculus,1,10,240,any,1,0,5,T_MW_1000_1120,R_KNE_220,service;precalculus;calculus
C775,MATH 124-A14,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MW_1000_1120,R_GUG_220,service;calculus
C776,MATH 124-B14,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_220,service;calculus
C777,MATH 124-C14,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1030_1120,R_GUG_220,service;calculus
C778,MATH 124-D14,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_F_1530_1720,R_KNE_220,service;calculus
C779,MATH 124-E14,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_220,service;calculus
C780,MATH 124-F14,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0830_0920,R_GUG_220,service;calculus
C781,MATH 125-A14,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1230_1320,R_SMI_120,service;calculus
C782,MATH 125-B14,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1230_1320,R_GUG_220,service;calculus
C783,MATH 125-C14,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1430_1520,R_SMI_120,service;calculus
C784,MATH 126-A14,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MW_1430_1550,R_KNE_210,service;calculus;geometry
C785,MATH 126-B14,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_1130_1250,R_KNE_220,service;calculus;geometry
C786,MATH 126-C14,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1230_1320,R_SMI_120,service;calculus;geometry
C787,MATH 126-D14,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0830_0920,R_KNE_210,service;calculus;geometry
C788,MATH 134-A14,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1530_1620,R_MGH_389,calculus;honors;linear_algebra
C789,MATH 200-A14,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_1230_1320,R_KNE_210,combinatorics;probability;number_theory
C790,MATH 207-A14,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MWF_1430_1520,R_KNE_220,differential_equations;applied_math
C791,MATH 207-C14,Introduction to Differential Equations,1,10,220,any,1,0,4,T_MWF_1230_1320,R_GUG_220,differential_equations;applied_math
C792,MATH 207-D14,Introduction to Differential Equations,1,10,50,any,0,0,4,T_MW_1430_1550,R_MUE_153,differential_equations;applied_math
C793,MATH 208-A14,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_TTH_1130_1250,R_KNE_210,linear_algebra;applied_math
C794,MATH 208-B14,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_0830_0920,R_KNE_210,linear_algebra;applied_math
C795,MATH 209-A14,Linear Analysis,0,2,50,any,0,0,4,T_TTH_1000_1120,R_SMI_102,differential_equations;pde;analysis
C796,MATH 224-A14,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_TTH_0830_0950,R_KNE_210,calculus;geometry;analysis
C797,MATH 224-B14,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_TTH_1130_1250,R_MGH_389,calculus;geometry;analysis
C798,MATH 300-A14,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_MWF_1330_1420,R_AND_205,proofs;number_theory;combinatorics
C799,MATH 300-B14,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_TTH_1430_1550,R_MUE_153,proofs;number_theory;combinatorics
C800,MATH 327-A14,Introductory Real Analysis I,1,10,75,any,0,0,4,T_TTH_1130_1250,R_MUE_153,analysis;real_analysis
C801,MATH 334-A14,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_TTH_0830_0950,R_SMI_102,analysis;pde;complex_analysis
C802,MATH 342-A14,Art of Problem Solving,0,2,25,any,0,0,4,T_TTH_1000_1120,R_PDL_C401,combinatorics;number_theory;geometry;probability
C803,MATH 381-A14,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_MWF_1130_1220,R_AND_205,combinatorics;graph_theory;optimization
C804,MATH 394-A14,Probability I,1,10,170,any,1,0,4,T_TTH_1130_1250,R_SAV_260,probability;statistics
C805,MATH 398-B14,Special Topics: WDRP,0,2,15,any,0,0,2,T_TTH_1600_1720,R_LOW_113,general_math;seminar
C806,MATH 402-A14,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_MWF_0930_1020,R_SAV_260,algebra;number_theory
C807,MATH 407-A14,Linear Optimization,1,10,150,any,1,0,4,T_MWF_0930_1020,R_AND_205,optimization;linear_algebra
C808,MATH 424-A14,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_TTH_1300_1420,R_MGH_389,analysis;real_analysis
C809,MATH 427-A14,Complex Analysis,0,2,50,any,0,0,4,T_TTH_1430_1550,R_LOW_206,complex_analysis;analysis
C810,MATH 441-A14,Topology,0,2,90,any,1,0,4,T_MW_1430_1550,R_MUE_153,topology;geometry
C811,MATH 444-A14,Geometries I,0,2,50,any,0,0,4,T_MWF_1330_1420,R_MUE_153,geometry;education
C812,MATH 461-A14,Combinatorial Theory I,0,2,80,any,1,0,4,T_MWF_1030_1120,R_SMI_102,combinatorics;graph_theory
C813,MATH 491-A14,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_MW_1430_1550,R_SMI_102,probability;stochastic_processes
C814,MATH 504-A14,Modern Algebra,0,2,35,any,0,0,5,T_MW_1430_1550,R_MEB_248,algebra;algebraic_geometry
C815,MATH 507-A14,Algebraic Structures,0,2,25,any,0,0,3,T_MW_1000_1120,R_LOW_206,algebra;representation_theory
C816,MATH 514-A14,Network Optimization,0,2,20,any,0,0,3,T_F_1530_1720,R_PDL_C038,optimization;combinatorics;graph_theory
C817,MATH 521-A14,Advanced Probability,0,2,15,any,0,0,3,T_W_1500_1650,R_PDL_C401,probability;analysis
C818,MATH 526-A14,Real Analysis,0,2,20,any,0,0,5,T_MWF_1530_1620,R_MEB_248,analysis;real_analysis
C819,MATH 534-A14,Complex Analysis,0,2,25,any,0,0,5,T_TTH_0830_0950,R_MEB_248,complex_analysis;analysis
C820,MATH 544-A14,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_MWF_1530_1620,R_MGH_389,topology;geometry
C821,MATH 547-A14,Geometric Structures,0,2,25,any,0,0,3,T_MWF_0830_0920,R_PDL_C401,geometry;differential_geometry
C822,MATH 550-D14,Seminar in Geometry,0,2,20,any,0,0,3,T_W_1500_1650,R_PDL_C038,geometry;seminar
C823,MATH 580-B14,Departmental Colloquium,0,2,60,any,0,0,2,T_F_1530_1720,R_SMI_102,general_math;seminar
